date,date_name,variable_name,value,age,category,measure_type,group
2016-12-01,Nov-Jan 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-01-01,Dec-Feb 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-02-01,Jan-Mar 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-03-01,Feb-Apr 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-04-01,Mar-May 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-05-01,Apr-Jun 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-06-01,May-Jul 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-07-01,Jun-Aug 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-08-01,Jul-Sep 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-09-01,Aug-Oct 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-10-01,Sep-Nov 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-11-01,Oct-Dec 2017,YBXQ,,16-17,All over   24 months,level,Men
2017-12-01,Nov-Jan 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-01-01,Dec-Feb 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-02-01,Jan-Mar 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-03-01,Feb-Apr 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-04-01,Mar-May 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-05-01,Apr-Jun 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-06-01,May-Jul 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-07-01,Jun-Aug 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-08-01,Jul-Sep 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-09-01,Aug-Oct 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-10-01,Sep-Nov 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-11-01,Oct-Dec 2018,YBXQ,,16-17,All over   24 months,level,Men
2018-12-01,Nov-Jan 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-01-01,Dec-Feb 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-02-01,Jan-Mar 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-03-01,Feb-Apr 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-04-01,Mar-May 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-05-01,Apr-Jun 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-06-01,May-Jul 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-07-01,Jun-Aug 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-08-01,Jul-Sep 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-09-01,Aug-Oct 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-10-01,Sep-Nov 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-11-01,Oct-Dec 2019,YBXQ,,16-17,All over   24 months,level,Men
2019-12-01,Nov-Jan 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-01-01,Dec-Feb 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-02-01,Jan-Mar 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-03-01,Feb-Apr 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-04-01,Mar-May 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-05-01,Apr-Jun 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-06-01,May-Jul 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-07-01,Jun-Aug 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-08-01,Jul-Sep 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-09-01,Aug-Oct 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-10-01,Sep-Nov 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-11-01,Oct-Dec 2020,YBXQ,,16-17,All over   24 months,level,Men
2020-12-01,Nov-Jan 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-01-01,Dec-Feb 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-02-01,Jan-Mar 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-03-01,Feb-Apr 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-04-01,Mar-May 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-05-01,Apr-Jun 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-06-01,May-Jul 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-07-01,Jun-Aug 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-08-01,Jul-Sep 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-09-01,Aug-Oct 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-10-01,Sep-Nov 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-11-01,Oct-Dec 2021,YBXQ,,16-17,All over   24 months,level,Men
2021-12-01,Nov-Jan 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-01-01,Dec-Feb 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-02-01,Jan-Mar 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-03-01,Feb-Apr 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-04-01,Mar-May 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-05-01,Apr-Jun 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-06-01,May-Jul 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-07-01,Jun-Aug 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-08-01,Jul-Sep 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-09-01,Aug-Oct 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-10-01,Sep-Nov 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-11-01,Oct-Dec 2022,YBXQ,,16-17,All over   24 months,level,Men
2022-12-01,Nov-Jan 2023,YBXQ,,16-17,All over   24 months,level,Men
2023-01-01,Dec-Feb 2023,YBXQ,,16-17,All over   24 months,level,Men
2023-02-01,Jan-Mar 2023,YBXQ,,16-17,All over   24 months,level,Men
2023-03-01,Feb-Apr 2023,YBXQ,,16-17,All over   24 months,level,Men
2023-04-01,Mar-May 2023,YBXQ,,16-17,All over   24 months,level,Men
2023-05-01,Apr-Jun 2023,YBXQ,,16-17,All over   24 months,level,Men
2023-06-01,May-Jul 2023,YBXQ,,16-17,All over   24 months,level,Men
1992-04-01,Mar-May 1992,YBVO,467522.6899741157,18-24,All,level,Men
1992-05-01,Apr-Jun 1992,YBVO,461397.1721144215,18-24,All,level,Men
1992-06-01,May-Jul 1992,YBVO,461810.432214648,18-24,All,level,Men
1992-07-01,Jun-Aug 1992,YBVO,472333.36363973026,18-24,All,level,Men
1992-08-01,Jul-Sep 1992,YBVO,475797.91429732536,18-24,All,level,Men
1992-09-01,Aug-Oct 1992,YBVO,480262.8830855964,18-24,All,level,Men
1992-10-01,Sep-Nov 1992,YBVO,488608.69343529426,18-24,All,level,Men
1992-11-01,Oct-Dec 1992,YBVO,486990.80645281344,18-24,All,level,Men
1992-12-01,Nov-Jan 1993,YBVO,491648.5306391651,18-24,All,level,Men
1993-01-01,Dec-Feb 1993,YBVO,499658.5994363885,18-24,All,level,Men
1993-02-01,Jan-Mar 1993,YBVO,507977.43268472113,18-24,All,level,Men
1993-03-01,Feb-Apr 1993,YBVO,500248.3108474585,18-24,All,level,Men
1993-04-01,Mar-May 1993,YBVO,499842.8939982449,18-24,All,level,Men
1993-05-01,Apr-Jun 1993,YBVO,489009.97166393435,18-24,All,level,Men
1993-06-01,May-Jul 1993,YBVO,494332.48798796977,18-24,All,level,Men
1993-07-01,Jun-Aug 1993,YBVO,486425.90211551276,18-24,All,level,Men
1993-08-01,Jul-Sep 1993,YBVO,483771.62111512775,18-24,All,level,Men
1993-09-01,Aug-Oct 1993,YBVO,474961.9606951106,18-24,All,level,Men
1993-10-01,Sep-Nov 1993,YBVO,473103.95138720295,18-24,All,level,Men
1993-11-01,Oct-Dec 1993,YBVO,478368.0455089104,18-24,All,level,Men
1993-12-01,Nov-Jan 1994,YBVO,477093.60220970924,18-24,All,level,Men
1994-01-01,Dec-Feb 1994,YBVO,454339.2197709788,18-24,All,level,Men
1994-02-01,Jan-Mar 1994,YBVO,441452.51430044667,18-24,All,level,Men
1994-03-01,Feb-Apr 1994,YBVO,429297.6351020818,18-24,All,level,Men
1994-04-01,Mar-May 1994,YBVO,431433.0185191592,18-24,All,level,Men
1994-05-01,Apr-Jun 1994,YBVO,438397.6921021795,18-24,All,level,Men
1994-06-01,May-Jul 1994,YBVO,438620.56813692045,18-24,All,level,Men
1994-07-01,Jun-Aug 1994,YBVO,445905.12568268314,18-24,All,level,Men
1994-08-01,Jul-Sep 1994,YBVO,429841.5067075914,18-24,All,level,Men
1994-09-01,Aug-Oct 1994,YBVO,424981.3693051193,18-24,All,level,Men
1994-10-01,Sep-Nov 1994,YBVO,410641.05448565766,18-24,All,level,Men
1994-11-01,Oct-Dec 1994,YBVO,402944.3761815668,18-24,All,level,Men
1994-12-01,Nov-Jan 1995,YBVO,398056.1775709052,18-24,All,level,Men
1995-01-01,Dec-Feb 1995,YBVO,389506.23308710963,18-24,All,level,Men
1995-02-01,Jan-Mar 1995,YBVO,389183.38091198506,18-24,All,level,Men
1995-03-01,Feb-Apr 1995,YBVO,383629.8804195017,18-24,All,level,Men
1995-04-01,Mar-May 1995,YBVO,381821.60683163576,18-24,All,level,Men
1995-05-01,Apr-Jun 1995,YBVO,377149.78281191253,18-24,All,level,Men
1995-06-01,May-Jul 1995,YBVO,366494.9003984503,18-24,All,level,Men
1995-07-01,Jun-Aug 1995,YBVO,361573.4898950491,18-24,All,level,Men
1995-08-01,Jul-Sep 1995,YBVO,357213.645799349,18-24,All,level,Men
1995-09-01,Aug-Oct 1995,YBVO,364484.2633096491,18-24,All,level,Men
1995-10-01,Sep-Nov 1995,YBVO,358683.78726150916,18-24,All,level,Men
1995-11-01,Oct-Dec 1995,YBVO,349011.9785879943,18-24,All,level,Men
1995-12-01,Nov-Jan 1996,YBVO,361260.72297314,18-24,All,level,Men
1996-01-01,Dec-Feb 1996,YBVO,367031.36822161044,18-24,All,level,Men
1996-02-01,Jan-Mar 1996,YBVO,365182.4678733123,18-24,All,level,Men
1996-03-01,Feb-Apr 1996,YBVO,364128.579169587,18-24,All,level,Men
1996-04-01,Mar-May 1996,YBVO,359166.8915140389,18-24,All,level,Men
1996-05-01,Apr-Jun 1996,YBVO,352032.53142099193,18-24,All,level,Men
1996-06-01,May-Jul 1996,YBVO,347519.8657221691,18-24,All,level,Men
1996-07-01,Jun-Aug 1996,YBVO,341589.89661079866,18-24,All,level,Men
1996-08-01,Jul-Sep 1996,YBVO,341576.88306703256,18-24,All,level,Men
1996-09-01,Aug-Oct 1996,YBVO,342953.6014601221,18-24,All,level,Men
1996-10-01,Sep-Nov 1996,YBVO,340270.5961636843,18-24,All,level,Men
1996-11-01,Oct-Dec 1996,YBVO,334354.7098418955,18-24,All,level,Men
1996-12-01,Nov-Jan 1997,YBVO,322796.3604273141,18-24,All,level,Men
1997-01-01,Dec-Feb 1997,YBVO,316933.3224980756,18-24,All,level,Men
1997-02-01,Jan-Mar 1997,YBVO,310352.2380721406,18-24,All,level,Men
1997-03-01,Feb-Apr 1997,YBVO,302965.5111566777,18-24,All,level,Men
1997-04-01,Mar-May 1997,YBVO,302827.13348280586,18-24,All,level,Men
1997-05-01,Apr-Jun 1997,YBVO,301589.7366582541,18-24,All,level,Men
1997-06-01,May-Jul 1997,YBVO,314235.38595700456,18-24,All,level,Men
1997-07-01,Jun-Aug 1997,YBVO,301513.0177783711,18-24,All,level,Men
1997-08-01,Jul-Sep 1997,YBVO,295037.38183625805,18-24,All,level,Men
1997-09-01,Aug-Oct 1997,YBVO,283037.6135196809,18-24,All,level,Men
1997-10-01,Sep-Nov 1997,YBVO,272693.1159252195,18-24,All,level,Men
1997-11-01,Oct-Dec 1997,YBVO,266505.98282837967,18-24,All,level,Men
1997-12-01,Nov-Jan 1998,YBVO,259540.17124659862,18-24,All,level,Men
1998-01-01,Dec-Feb 1998,YBVO,255200.07711557683,18-24,All,level,Men
1998-02-01,Jan-Mar 1998,YBVO,252953.06631579096,18-24,All,level,Men
1998-03-01,Feb-Apr 1998,YBVO,259031.73398036626,18-24,All,level,Men
1998-04-01,Mar-May 1998,YBVO,261255.3760418639,18-24,All,level,Men
1998-05-01,Apr-Jun 1998,YBVO,259613.63520813631,18-24,All,level,Men
1998-06-01,May-Jul 1998,YBVO,260186.97152969934,18-24,All,level,Men
1998-07-01,Jun-Aug 1998,YBVO,269643.7165313771,18-24,All,level,Men
1998-08-01,Jul-Sep 1998,YBVO,271924.0878875779,18-24,All,level,Men
1998-09-01,Aug-Oct 1998,YBVO,272008.2268532489,18-24,All,level,Men
1998-10-01,Sep-Nov 1998,YBVO,276258.3281495215,18-24,All,level,Men
1998-11-01,Oct-Dec 1998,YBVO,269584.6344259153,18-24,All,level,Men
1998-12-01,Nov-Jan 1999,YBVO,275162.80960300483,18-24,All,level,Men
1999-01-01,Dec-Feb 1999,YBVO,274361.83364230266,18-24,All,level,Men
1999-02-01,Jan-Mar 1999,YBVO,264058.88792493456,18-24,All,level,Men
1999-03-01,Feb-Apr 1999,YBVO,253526.59147815377,18-24,All,level,Men
1999-04-01,Mar-May 1999,YBVO,250003.01533478967,18-24,All,level,Men
1999-05-01,Apr-Jun 1999,YBVO,253825.43748915245,18-24,All,level,Men
1999-06-01,May-Jul 1999,YBVO,247401.5120149569,18-24,All,level,Men
1999-07-01,Jun-Aug 1999,YBVO,240512.25267164788,18-24,All,level,Men
1999-08-01,Jul-Sep 1999,YBVO,234509.16363951232,18-24,All,level,Men
1999-09-01,Aug-Oct 1999,YBVO,230624.45213228973,18-24,All,level,Men
1999-10-01,Sep-Nov 1999,YBVO,229822.2775801543,18-24,All,level,Men
1999-11-01,Oct-Dec 1999,YBVO,229661.81854541955,18-24,All,level,Men
1999-12-01,Nov-Jan 2000,YBVO,235252.30880130987,18-24,All,level,Men
2000-01-01,Dec-Feb 2000,YBVO,229212.7030899648,18-24,All,level,Men
2000-02-01,Jan-Mar 2000,YBVO,230918.233543189,18-24,All,level,Men
2000-03-01,Feb-Apr 2000,YBVO,232687.4838152015,18-24,All,level,Men
2000-04-01,Mar-May 2000,YBVO,238938.43397842676,18-24,All,level,Men
2000-05-01,Apr-Jun 2000,YBVO,233860.3075609702,18-24,All,level,Men
2000-06-01,May-Jul 2000,YBVO,221415.1115947885,18-24,All,level,Men
2000-07-01,Jun-Aug 2000,YBVO,213617.94934440538,18-24,All,level,Men
2000-08-01,Jul-Sep 2000,YBVO,208769.7696725387,18-24,All,level,Men
2000-09-01,Aug-Oct 2000,YBVO,219344.1517867504,18-24,All,level,Men
2000-10-01,Sep-Nov 2000,YBVO,221528.2381154263,18-24,All,level,Men
2000-11-01,Oct-Dec 2000,YBVO,225005.72561792925,18-24,All,level,Men
2000-12-01,Nov-Jan 2001,YBVO,225231.82774771276,18-24,All,level,Men
2001-01-01,Dec-Feb 2001,YBVO,232447.77383149532,18-24,All,level,Men
2001-02-01,Jan-Mar 2001,YBVO,231311.26967177785,18-24,All,level,Men
2001-03-01,Feb-Apr 2001,YBVO,226295.6762407168,18-24,All,level,Men
2001-04-01,Mar-May 2001,YBVO,221569.64979610164,18-24,All,level,Men
2001-05-01,Apr-Jun 2001,YBVO,220655.80506257934,18-24,All,level,Men
2001-06-01,May-Jul 2001,YBVO,220536.50441442363,18-24,All,level,Men
2001-07-01,Jun-Aug 2001,YBVO,234707.56392514717,18-24,All,level,Men
2001-08-01,Jul-Sep 2001,YBVO,235832.36244404572,18-24,All,level,Men
2001-09-01,Aug-Oct 2001,YBVO,240526.53580567942,18-24,All,level,Men
2001-10-01,Sep-Nov 2001,YBVO,240680.11286561252,18-24,All,level,Men
2001-11-01,Oct-Dec 2001,YBVO,244967.09864106268,18-24,All,level,Men
2001-12-01,Nov-Jan 2002,YBVO,244356.12182141125,18-24,All,level,Men
2002-01-01,Dec-Feb 2002,YBVO,239992.74934645378,18-24,All,level,Men
2002-02-01,Jan-Mar 2002,YBVO,242992.76450592087,18-24,All,level,Men
2002-03-01,Feb-Apr 2002,YBVO,243108.42698997655,18-24,All,level,Men
2002-04-01,Mar-May 2002,YBVO,246592.64168625016,18-24,All,level,Men
2002-05-01,Apr-Jun 2002,YBVO,242732.8845920466,18-24,All,level,Men
2002-06-01,May-Jul 2002,YBVO,248749.34530304116,18-24,All,level,Men
2002-07-01,Jun-Aug 2002,YBVO,243560.9361624172,18-24,All,level,Men
2002-08-01,Jul-Sep 2002,YBVO,248023.4772221443,18-24,All,level,Men
2002-09-01,Aug-Oct 2002,YBVO,237150.11830416936,18-24,All,level,Men
2002-10-01,Sep-Nov 2002,YBVO,241856.39992926008,18-24,All,level,Men
2002-11-01,Oct-Dec 2002,YBVO,238744.02477807217,18-24,All,level,Men
2002-12-01,Nov-Jan 2003,YBVO,228762.69969538983,18-24,All,level,Men
2003-01-01,Dec-Feb 2003,YBVO,247201.93297846755,18-24,All,level,Men
2003-02-01,Jan-Mar 2003,YBVO,251579.35151550305,18-24,All,level,Men
2003-03-01,Feb-Apr 2003,YBVO,251851.00611404135,18-24,All,level,Men
2003-04-01,Mar-May 2003,YBVO,247467.5827511082,18-24,All,level,Men
2003-05-01,Apr-Jun 2003,YBVO,243520.43459849484,18-24,All,level,Men
2003-06-01,May-Jul 2003,YBVO,247895.0539285454,18-24,All,level,Men
2003-07-01,Jun-Aug 2003,YBVO,243303.09130636515,18-24,All,level,Men
2003-08-01,Jul-Sep 2003,YBVO,243830.7550365128,18-24,All,level,Men
2003-09-01,Aug-Oct 2003,YBVO,242019.6992965514,18-24,All,level,Men
2003-10-01,Sep-Nov 2003,YBVO,232643.98771100474,18-24,All,level,Men
2003-11-01,Oct-Dec 2003,YBVO,232870.7159178073,18-24,All,level,Men
2003-12-01,Nov-Jan 2004,YBVO,231516.44182572642,18-24,All,level,Men
2004-01-01,Dec-Feb 2004,YBVO,236862.5849216485,18-24,All,level,Men
2004-02-01,Jan-Mar 2004,YBVO,238635.3091558407,18-24,All,level,Men
2004-03-01,Feb-Apr 2004,YBVO,233142.98593342307,18-24,All,level,Men
2004-04-01,Mar-May 2004,YBVO,215389.07165126308,18-24,All,level,Men
2004-05-01,Apr-Jun 2004,YBVO,230057.0085625853,18-24,All,level,Men
2004-06-01,May-Jul 2004,YBVO,229651.9583312581,18-24,All,level,Men
2004-07-01,Jun-Aug 2004,YBVO,236747.54008157275,18-24,All,level,Men
2004-08-01,Jul-Sep 2004,YBVO,229957.3093120135,18-24,All,level,Men
2004-09-01,Aug-Oct 2004,YBVO,230361.20848397954,18-24,All,level,Men
2004-10-01,Sep-Nov 2004,YBVO,247106.20111579043,18-24,All,level,Men
2004-11-01,Oct-Dec 2004,YBVO,256237.971395174,18-24,All,level,Men
2004-12-01,Nov-Jan 2005,YBVO,259335.37575503803,18-24,All,level,Men
2005-01-01,Dec-Feb 2005,YBVO,260641.22904139108,18-24,All,level,Men
2005-02-01,Jan-Mar 2005,YBVO,249969.5230101222,18-24,All,level,Men
2005-03-01,Feb-Apr 2005,YBVO,248797.1641592463,18-24,All,level,Men
2005-04-01,Mar-May 2005,YBVO,261533.5507785442,18-24,All,level,Men
2005-05-01,Apr-Jun 2005,YBVO,259055.33945927524,18-24,All,level,Men
2005-06-01,May-Jul 2005,YBVO,257225.5161125305,18-24,All,level,Men
2005-07-01,Jun-Aug 2005,YBVO,257186.73774569045,18-24,All,level,Men
2005-08-01,Jul-Sep 2005,YBVO,262988.87968545116,18-24,All,level,Men
2005-09-01,Aug-Oct 2005,YBVO,285616.8027942482,18-24,All,level,Men
2005-10-01,Sep-Nov 2005,YBVO,286315.9496633417,18-24,All,level,Men
2005-11-01,Oct-Dec 2005,YBVO,292989.8760465176,18-24,All,level,Men
2005-12-01,Nov-Jan 2006,YBVO,266786.1215238603,18-24,All,level,Men
2006-01-01,Dec-Feb 2006,YBVO,277387.484292571,18-24,All,level,Men
2006-02-01,Jan-Mar 2006,YBVO,281049.20549215714,18-24,All,level,Men
2006-03-01,Feb-Apr 2006,YBVO,294601.60416175204,18-24,All,level,Men
2006-04-01,Mar-May 2006,YBVO,295885.3043426526,18-24,All,level,Men
2006-05-01,Apr-Jun 2006,YBVO,304156.1411203077,18-24,All,level,Men
2006-06-01,May-Jul 2006,YBVO,307348.56441293046,18-24,All,level,Men
2006-07-01,Jun-Aug 2006,YBVO,300041.0904950003,18-24,All,level,Men
2006-08-01,Jul-Sep 2006,YBVO,303163.11672452156,18-24,All,level,Men
2006-09-01,Aug-Oct 2006,YBVO,298523.8897468308,18-24,All,level,Men
2006-10-01,Sep-Nov 2006,YBVO,284839.9334400418,18-24,All,level,Men
2006-11-01,Oct-Dec 2006,YBVO,295538.0942233997,18-24,All,level,Men
2006-12-01,Nov-Jan 2007,YBVO,297327.52513870597,18-24,All,level,Men
2007-01-01,Dec-Feb 2007,YBVO,301309.5885930152,18-24,All,level,Men
2007-02-01,Jan-Mar 2007,YBVO,300092.7783613454,18-24,All,level,Men
2007-03-01,Feb-Apr 2007,YBVO,307536.7518211986,18-24,All,level,Men
2007-04-01,Mar-May 2007,YBVO,307497.82732121926,18-24,All,level,Men
2007-05-01,Apr-Jun 2007,YBVO,305645.96155425964,18-24,All,level,Men
2007-06-01,May-Jul 2007,YBVO,289746.8805262226,18-24,All,level,Men
2007-07-01,Jun-Aug 2007,YBVO,295785.7069885673,18-24,All,level,Men
2007-08-01,Jul-Sep 2007,YBVO,292255.07342868473,18-24,All,level,Men
2007-09-01,Aug-Oct 2007,YBVO,286874.21806242643,18-24,All,level,Men
2007-10-01,Sep-Nov 2007,YBVO,289352.95356439956,18-24,All,level,Men
2007-11-01,Oct-Dec 2007,YBVO,287574.2364833198,18-24,All,level,Men
2007-12-01,Nov-Jan 2008,YBVO,295984.5217433994,18-24,All,level,Men
2008-01-01,Dec-Feb 2008,YBVO,303063.69441297365,18-24,All,level,Men
2008-02-01,Jan-Mar 2008,YBVO,310409.1279138597,18-24,All,level,Men
2008-03-01,Feb-Apr 2008,YBVO,306791.46272913413,18-24,All,level,Men
2008-04-01,Mar-May 2008,YBVO,298730.5603934126,18-24,All,level,Men
2008-05-01,Apr-Jun 2008,YBVO,320321.2387358559,18-24,All,level,Men
2008-06-01,May-Jul 2008,YBVO,333398.8215182731,18-24,All,level,Men
2008-07-01,Jun-Aug 2008,YBVO,341875.8634941624,18-24,All,level,Men
2008-08-01,Jul-Sep 2008,YBVO,349910.4044579168,18-24,All,level,Men
2008-09-01,Aug-Oct 2008,YBVO,353924.6748386852,18-24,All,level,Men
2008-10-01,Sep-Nov 2008,YBVO,365206.09665657906,18-24,All,level,Men
2008-11-01,Oct-Dec 2008,YBVO,372620.8742562495,18-24,All,level,Men
2008-12-01,Nov-Jan 2009,YBVO,380064.49204598874,18-24,All,level,Men
2009-01-01,Dec-Feb 2009,YBVO,386118.8959023959,18-24,All,level,Men
2009-02-01,Jan-Mar 2009,YBVO,405559.76700247277,18-24,All,level,Men
2009-03-01,Feb-Apr 2009,YBVO,418187.617495398,18-24,All,level,Men
2009-04-01,Mar-May 2009,YBVO,437101.0796069096,18-24,All,level,Men
2009-05-01,Apr-Jun 2009,YBVO,435697.6245838153,18-24,All,level,Men
2009-06-01,May-Jul 2009,YBVO,449734.2758377301,18-24,All,level,Men
2009-07-01,Jun-Aug 2009,YBVO,447734.4871615951,18-24,All,level,Men
2009-08-01,Jul-Sep 2009,YBVO,448641.2673244659,18-24,All,level,Men
2009-09-01,Aug-Oct 2009,YBVO,449477.6863609088,18-24,All,level,Men
2009-10-01,Sep-Nov 2009,YBVO,425799.8091314635,18-24,All,level,Men
2009-11-01,Oct-Dec 2009,YBVO,424394.52084621426,18-24,All,level,Men
2009-12-01,Nov-Jan 2010,YBVO,422056.92756052554,18-24,All,level,Men
2010-01-01,Dec-Feb 2010,YBVO,429495.44941027474,18-24,All,level,Men
2010-02-01,Jan-Mar 2010,YBVO,444491.72150695487,18-24,All,level,Men
2010-03-01,Feb-Apr 2010,YBVO,437893.7671081488,18-24,All,level,Men
2010-04-01,Mar-May 2010,YBVO,429387.02184476785,18-24,All,level,Men
2010-05-01,Apr-Jun 2010,YBVO,429473.7523526173,18-24,All,level,Men
2010-06-01,May-Jul 2010,YBVO,423655.5806396132,18-24,All,level,Men
2010-07-01,Jun-Aug 2010,YBVO,430723.6438217263,18-24,All,level,Men
2010-08-01,Jul-Sep 2010,YBVO,406929.2733906463,18-24,All,level,Men
2010-09-01,Aug-Oct 2010,YBVO,423607.5703474394,18-24,All,level,Men
2010-10-01,Sep-Nov 2010,YBVO,432233.74135596957,18-24,All,level,Men
2010-11-01,Oct-Dec 2010,YBVO,434832.135226985,18-24,All,level,Men
2010-12-01,Nov-Jan 2011,YBVO,430679.33048940194,18-24,All,level,Men
2011-01-01,Dec-Feb 2011,YBVO,429489.5039020417,18-24,All,level,Men
2011-02-01,Jan-Mar 2011,YBVO,431383.3731220766,18-24,All,level,Men
2011-03-01,Feb-Apr 2011,YBVO,429118.20365606615,18-24,All,level,Men
2011-04-01,Mar-May 2011,YBVO,435936.3505307825,18-24,All,level,Men
2011-05-01,Apr-Jun 2011,YBVO,446345.92258061713,18-24,All,level,Men
2011-06-01,May-Jul 2011,YBVO,459130.782327099,18-24,All,level,Men
2011-07-01,Jun-Aug 2011,YBVO,480057.49489111686,18-24,All,level,Men
2011-08-01,Jul-Sep 2011,YBVO,487894.28645634674,18-24,All,level,Men
2011-09-01,Aug-Oct 2011,YBVO,503212.65318847314,18-24,All,level,Men
2011-10-01,Sep-Nov 2011,YBVO,509246.51367305557,18-24,All,level,Men
2011-11-01,Oct-Dec 2011,YBVO,514486.08692180173,18-24,All,level,Men
2011-12-01,Nov-Jan 2012,YBVO,514927.1465237752,18-24,All,level,Men
2012-01-01,Dec-Feb 2012,YBVO,511277.8426435871,18-24,All,level,Men
2012-02-01,Jan-Mar 2012,YBVO,507962.8983954878,18-24,All,level,Men
2012-03-01,Feb-Apr 2012,YBVO,506654.0756307449,18-24,All,level,Men
2012-04-01,Mar-May 2012,YBVO,510648.3869216755,18-24,All,level,Men
2012-05-01,Apr-Jun 2012,YBVO,501749.4717035022,18-24,All,level,Men
2012-06-01,May-Jul 2012,YBVO,506497.4105277729,18-24,All,level,Men
2012-07-01,Jun-Aug 2012,YBVO,474583.5957961802,18-24,All,level,Men
2012-08-01,Jul-Sep 2012,YBVO,473678.2048658567,18-24,All,level,Men
2012-09-01,Aug-Oct 2012,YBVO,456932.70316325064,18-24,All,level,Men
2012-10-01,Sep-Nov 2012,YBVO,463674.5743130915,18-24,All,level,Men
2012-11-01,Oct-Dec 2012,YBVO,464751.0350416044,18-24,All,level,Men
